Player_ID,Last_Name,First_Name,Junior_Flag,Nickname,Position,Player_of_Game_Count,Championship_Rings,Player_of_the_Week_Count,Player_of_the_Week_Win,Height,Weight,Hall_of_Fame_Flag,Year_Inducted,Percentage_of_Vote,Chosen_Team,Year_Born,Month_Born,Day_Born,College,Draft_Round,Drafted_Position,Drafted_By,Draft_Year,4th_Quarter_Comebacks,Quarterback_Wins,Quarterback_Losses,Quarterback_Ties,Home_Town,Home_State,Career_Games_Played,Number_of_Seasons,Season_1_Pointer_to_Player_Year_Data,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,SP_8,SP_9,SP_10,SP_11,SP_12,SP_13,SP_14,SP_15,SP_16,SP_17,SP_18,SP_19,SP_20,Season_1_Year,SY_2,SY_3,SY_4,SY_5,SY_6,SY_7,SY_8,SY_9,SY_10,SY_11,SY_12,SY_13,SY_14,SY_15,SY_16,SY_17,SY_18,SY_19,SY_20
72,Haden,Joe,0,,LCB,0,0,3,0,71,195,0,0,0,0,1989,4,14,76,1,7,30,2010,0,0,0,0,5100,20,35,2,1633,782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Hughes,Jerry,0,,RDE,0,0,1,0,74,254,0,0,0,0,1988,8,13,92,1,31,11,2010,0,0,0,0,11524,43,48,3,1656,805,276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Iupati,Mike,0,,LG,0,1,2,0,77,331,0,0,0,0,1987,5,12,42,1,17,25,2010,0,0,0,0,0,0,17,1,1679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Jackson,Kareem,0,,SS,0,0,0,0,71,183,0,0,0,0,1988,4,10,82,1,20,31,2010,0,0,0,0,2508,10,22,3,1702,828,299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Joseph,Linval,0,,LDT,0,0,1,0,76,329,0,0,0,0,1988,10,10,48,2,14,18,2010,0,0,0,0,0,0,16,1,1725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Lee,Sean,0,,MLB,0,0,0,0,74,245,0,0,0,0,1986,7,22,18,2,23,7,2010,0,0,0,0,10332,38,0,1,1748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,McCourty,Devin,0,,SS,0,0,2,0,71,200,0,0,0,0,1987,8,13,36,1,27,16,2010,0,0,0,0,8418,32,50,3,1771,851,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,McCoy,Colt,0,,QB,3,0,5,2,73,212,0,0,0,0,1986,9,5,30,3,21,30,2010,1,7,8,0,7814,31,0,3,1794,874,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,McLendon,Steve,0,,NT,0,0,0,0,75,322,0,0,0,0,1986,1,3,221,0,0,-1,0,0,0,0,0,161,1,16,1,1817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,McManis,Sherrick,0,,FS,0,0,0,0,72,203,0,0,0,0,1987,12,19,16,5,13,31,2010,0,0,0,0,3007,13,0,1,1840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Newhouse,Marshall,0,,RT,0,0,0,0,76,330,0,0,0,0,1988,9,29,92,5,38,10,2010,0,0,0,0,11487,43,30,2,1863,897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Okung,Russell,0,,LT,0,0,0,0,77,310,0,0,0,0,1987,10,7,29,1,6,24,2010,0,0,0,0,11611,43,0,1,1886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Peters,Corey,0,,NT,0,0,2,0,75,335,0,0,0,0,1988,6,8,78,3,19,1,2010,0,0,0,0,10332,38,16,1,1909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Pierre-Paul,Jason,0,,SLB,0,0,3,0,77,275,0,0,0,0,1989,1,1,203,1,15,18,2010,0,0,0,0,2090,9,16,1,1932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Pouncey,Maurkice,0,,C,0,0,2,0,76,304,0,0,0,0,1989,7,24,76,1,18,22,2010,0,0,0,0,2128,9,19,1,1955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Roberts,Andre,0,,FL,0,0,0,0,71,195,0,0,0,0,1988,1,9,219,3,24,0,2010,0,0,0,0,10918,40,32,3,1978,920,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Robinson,Patrick,0,,RCB,0,0,0,0,71,191,0,0,0,0,1987,9,7,3,1,32,17,2010,0,0,0,0,2082,9,9,1,2001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Saffold,Rodger,0,,LG,0,0,0,0,77,325,0,0,0,0,1988,6,6,11,2,1,26,2010,0,0,0,0,9175,35,0,1,2024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Sanders,Emmanuel,0,,FL,0,0,0,0,71,180,0,0,0,0,1987,3,17,91,3,18,22,2010,0,0,0,0,11960,43,0,3,2047,943,391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Suh,Ndamukong,0,,LDE,0,0,5,0,76,313,0,0,0,0,1987,1,6,26,1,2,9,2010,0,0,0,0,10107,37,31,2,2070,966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Sundberg,Nick,0,,LS,0,0,0,0,72,246,0,0,0,0,1987,7,29,68,0,0,-1,0,0,0,0,0,422,3,48,3,2093,989,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Tate,Golden,0,,SE,0,0,0,0,70,191,0,0,0,0,1988,8,2,110,2,28,24,2010,0,0,0,0,11232,42,0,3,2116,1012,437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Weeks,Jon,0,,LS,0,0,0,0,70,242,0,0,0,0,1986,2,17,27,0,0,-1,0,0,0,0,0,8220,32,32,3,2139,1035,460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Young,Sam,0,,RT,0,0,0,0,80,302,0,0,0,0,1987,6,24,110,6,10,7,2010,0,0,0,0,2083,9,2,2,2162,1058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Addison,Mario,0,,LDE,0,0,0,0,75,260,0,0,0,0,1987,9,6,221,0,0,-1,0,0,0,0,0,7,1,47,3,2185,1081,483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Bailey,Allen,0,,RDE,0,0,0,0,75,288,0,0,0,0,1989,3,25,34,3,22,13,2011,0,0,0,0,2610,10,0,1,2208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Bailey,Dan,0,,K,1,0,8,0,72,190,0,0,0,0,1988,1,26,29,0,0,-1,0,0,0,0,0,9755,36,0,3,2231,1104,506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Brown,Antonio,0,,FL,0,0,1,0,70,194,0,0,0,0,1988,7,10,57,6,26,22,2010,0,0,0,0,2082,9,0,3,2277,1150,529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Bryant,Dez,0,,SE,0,0,0,0,74,220,0,0,0,0,1988,11,4,29,1,24,7,2010,0,0,0,0,11715,43,34,3,2300,1173,552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Carpenter,James,0,,LG,0,0,0,0,77,321,0,0,0,0,1989,3,22,82,1,25,24,2011,0,0,0,0,2415,10,11,2,2323,1196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Casey,Jurrell,0,,RDE,0,0,3,0,73,305,0,0,0,0,1989,12,5,73,3,13,28,2011,0,0,0,0,869,5,48,3,2346,1219,575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Castonzo,Anthony,0,,RT,0,0,2,0,79,316,0,0,0,0,1988,8,9,33,1,22,11,2011,0,0,0,0,2914,13,0,3,2369,1242,598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Clayborn,Adrian,0,,RDE,0,0,1,0,75,288,0,0,0,0,1988,7,6,12,1,20,27,2011,0,0,0,0,6681,25,32,2,2392,1265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Cobb,Randall,0,,SE,0,0,4,0,70,187,0,0,0,0,1990,8,22,78,2,32,10,2011,0,0,0,0,11247,42,0,3,2415,1288,621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Dalton,Andy,0,,QB,0,0,0,0,74,220,0,0,0,0,1987,10,29,92,2,3,6,2011,0,0,0,0,11519,43,6,3,2438,1311,644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Gabbert,Blaine,0,,QB,1,0,3,0,76,235,0,0,0,0,1989,10,15,25,1,10,12,2011,1,4,4,0,6680,25,14,3,2461,1334,667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Green,A.J.,0,,FL,1,0,11,0,76,210,0,0,0,0,1988,7,31,77,1,4,6,2011,0,0,0,0,10909,40,0,3,2484,1357,690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Green,Virgil,0,,TE,0,0,0,0,77,255,0,0,0,0,1988,8,3,43,7,1,8,2011,0,0,0,0,1233,5,0,1,2507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Gronkowski,Rob,0,,TE,0,0,1,0,78,265,0,0,0,0,1989,5,14,66,2,10,16,2010,0,0,0,0,8084,32,32,2,2530,1380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Guy,Lawrence,0,,LDT,0,0,0,0,76,315,0,0,0,0,1990,3,17,67,7,30,10,2011,0,0,0,0,7362,28,0,1,2553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Harris,Chris,0,,LCB,2,0,3,0,70,199,0,0,0,0,1989,6,18,23,0,0,-1,0,0,0,0,0,9812,36,27,3,2576,1403,713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Heyward,Cameron,0,,LDE,1,0,7,1,77,295,0,0,0,0,1989,5,6,17,1,31,22,2011,0,0,0,0,10332,38,49,3,2599,1426,736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Houston,Justin,0,,RDT,0,1,5,0,75,283,0,0,0,0,1989,1,21,77,3,6,13,2011,0,0,0,0,1140,5,52,3,2622,1449,759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Hudson,Rodney,0,,C,0,0,0,0,74,299,0,0,0,0,1989,7,12,3,2,23,13,2011,0,0,0,0,27,1,0,3,2645,1472,782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Ingram,Mark,0,,RB,0,0,0,0,69,210,0,0,0,0,1989,12,21,82,1,28,17,2011,0,0,0,0,7542,30,0,1,2668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Jones,Julio,0,,SE,0,0,3,0,75,233,0,0,0,0,1989,2,3,82,1,6,1,2011,0,0,0,0,60,1,49,3,2691,1495,805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Jones,Taiwan,0,,RB,0,0,0,0,72,195,0,0,0,0,1988,7,26,144,4,28,20,2011,0,0,0,0,996,5,0,1,2714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Jordan,Cameron,0,,LDE,5,0,17,3,76,287,0,0,0,0,1989,7,10,68,1,24,17,2011,0,0,0,0,6095,23,44,3,2737,1518,828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Kelce,Jason,0,,C,1,0,6,0,75,295,0,0,0,0,1987,11,5,47,6,26,21,2011,0,0,0,0,9074,35,0,3,2760,1541,851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Kerrigan,Ryan,0,,RDE,0,0,2,0,76,280,0,0,0,0,1988,8,16,19,1,16,29,2011,0,0,0,0,3506,14,42,3,2783,1564,874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Kilgore,Daniel,0,,C,0,0,0,0,75,291,0,0,0,0,1987,12,18,116,5,32,25,2011,0,0,0,0,11236,42,12,2,2806,1587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Liuget,Corey,0,,RDE,0,0,0,0,75,300,0,0,0,0,1990,3,18,10,1,18,23,2011,0,0,0,0,2082,9,0,2,2829,1610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,McPhee,Pernell,0,,RDE,0,0,4,1,75,269,0,0,0,0,1988,12,17,87,5,34,2,2011,0,0,0,0,2060,9,32,3,2852,1633,897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,McQuaide,Jake,0,,LS,0,0,0,0,74,235,0,0,0,0,1987,12,7,17,0,0,-1,0,0,0,0,0,9080,35,16,2,2875,1656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Newton,Cam,0,,QB,0,0,0,0,77,245,0,0,0,0,1989,5,11,84,1,1,4,2011,0,0,3,0,2396,10,14,2,2898,1679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Peterson,Patrick,0,,LCB,0,0,0,0,72,203,0,0,0,0,1990,7,11,85,1,5,0,2011,0,0,0,0,2093,9,31,3,2921,1702,920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Quinn,Robert,0,,WLB,0,0,1,0,76,250,0,0,0,0,1990,5,18,6,1,14,26,2011,0,0,0,0,10912,40,0,3,2944,1725,943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Reed,Brooks,0,,SLB,0,0,1,1,75,254,0,0,0,0,1987,2,28,66,2,10,31,2011,0,0,0,0,428,3,16,1,2967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Rudolph,Kyle,0,,TE,0,0,0,0,78,265,0,0,0,0,1989,11,9,110,2,11,15,2011,0,0,0,0,9080,35,0,3,2990,1748,966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Sheard,Jabaal,0,,SLB,0,0,0,0,75,268,0,0,0,0,1989,5,10,35,2,5,30,2011,0,0,0,0,2093,9,3,1,3036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Sherman,Anthony,0,,FB,0,0,0,0,70,242,0,0,0,0,1988,12,11,132,5,5,0,2011,0,0,0,0,5308,21,0,2,3059,1794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Sherman,Richard,0,,RCB,1,0,7,0,75,205,0,0,0,0,1988,3,30,71,5,23,24,2011,0,0,0,0,1095,5,50,3,3082,1817,989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Skrine,Buster,0,,LCB,0,0,0,0,69,192,0,0,0,0,1989,4,26,214,5,6,30,2011,0,0,0,0,2485,10,0,1,3105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Smith,Jimmy,0,,RCB,0,0,0,0,74,210,0,0,0,0,1988,7,26,21,1,27,2,2011,0,0,0,0,872,5,18,1,3128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Smith,Lee,0,,TE,0,0,0,0,78,265,0,0,0,0,1987,11,21,60,5,28,16,2011,0,0,0,0,11294,42,22,2,3151,1840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Smith,Tyron,0,,LT,0,0,5,0,77,305,0,0,0,0,1990,12,12,73,1,9,7,2011,0,0,0,0,862,5,0,3,3174,1863,1012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Stocker,Luke,0,,TE,0,0,0,0,77,253,0,0,0,0,1988,7,17,80,4,7,27,2011,0,0,0,0,4405,17,14,1,3197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Taylor,Tyrod,0,,QB,0,0,0,0,73,215,0,0,0,0,1989,8,3,39,6,15,2,2011,0,1,1,0,12715,46,0,3,3220,1886,1035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Veldheer,Jared,0,,LT,0,0,0,0,80,321,0,0,0,0,1987,6,14,317,3,5,20,2010,0,0,0,0,5567,22,0,1,3243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Watt,J.J.,0,,LDE,1,0,5,0,77,288,0,0,0,0,1989,3,22,20,1,11,31,2011,0,0,0,0,13441,49,0,3,3266,1909,1058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Williams,Trent,0,,LT,0,0,0,0,77,320,0,0,0,0,1988,7,19,28,1,4,29,2010,0,0,0,0,11572,43,47,3,3289,1932,1081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Wisniewski,Stefen,0,,RG,1,0,4,0,75,305,0,0,0,0,1989,3,22,18,2,16,20,2011,0,0,0,0,10332,38,48,3,3312,1955,1104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Wright,K.J.,0,,SLB,0,0,1,0,76,246,0,0,0,0,1989,7,23,87,4,2,24,2011,0,0,0,0,11220,42,17,2,3335,1978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Anger,Bryan,0,,P,0,0,0,0,76,217,0,0,0,0,1988,10,6,68,3,7,12,2012,0,0,0,0,972,5,0,3,3358,2001,1127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Beachum,Kelvin,0,,RT,0,0,0,0,75,308,0,0,0,0,1989,6,8,91,7,41,22,2012,0,0,0,0,11980,43,21,2,3381,2024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Beasley,Cole,0,,FL,0,0,1,0,68,174,0,0,0,0,1989,4,26,91,0,0,-1,0,0,0,0,0,12131,43,0,3,3404,2047,1150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Boone,Alex,0,,RG,0,0,0,0,80,310,0,0,0,0,1987,5,4,17,0,0,-1,0,0,0,0,0,9069,35,16,3,3427,2070,1173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
